uuid,Keywords,label
1763,load; movements; image; negative; consisting; neutral; equally; images; content; pleasant; colour; viewed; modified; viewing; increased; recorded; factors; importantly; condition; pleasantness; dependent; eye; conditions; tasks; duration; captured; prefer; emotional; cognitive; stimuli; preference; demands; fixation; capture; control; moderate; task; emotion; attention; attentional,1
1764,main; increasing; damage; sequential; disadvantages; kinds; environmental; positive; detecting; address; nearest; advantages; neighbors; economic; safety; innovative; challenge; variability; adequate; modal; data; comparisons; learning; effects; improving; performance; algorithm; detectability; structures; effectiveness; estimating; structural; nongenerative; ensemble; techniques; distance; health; mahalanobis; monitoring; metrics,0
1765,males; voiding; obstruct; standard; 14; pain; structures; organs; reported; extremely; report; benign; male; rectovesical; columnar; urinary; dysuria; morphology; pouch; patient; mass; size; glandular; gmc; symptoms; multilocular; giant; tissue; tumor; microscopically; abdominal; surgical; cystic; epithelium; pediatric; neoplasm; pelvic; hydroureteronephrosis; prostatic; cystadenoma,1
1766,highlighted; exploring; validate; equation; structural; influences; impact; focuses; covid; reveals; evidence; contexts; central; antecedents; support; supporting; scre; makers; helps; practitioners; impacts; decisive; global; alertness; responses; perspective; efficiency; resource; orchestration; disruptive; chains; supply; uk; chain; operations; disruptions; disruption; pandemic; coronavirus; resilience,1
1767,policy; role; measure; explored; 30; curve; explore; variable; regions; spanning; panel; proves; reduce; intensity; inflection; analysis; mitigate; econometric; relationships; factor; literature; inverted; provinces; mediator; warming; developing; global; carbon; nonlinear; exploring; mediating; china; impact; implications; association; green; effects; technology; regulation; environmental,0
1768,sources; region; life; interview; global; methodology; gain; 1319; production; photochemical; ozone; benefit; net; consumption; overview; investigated; assess; hamedan; productivity; freshwater; efficiency; economic; impact; evaluated; west; renewable; oxidation; assessment; wheat; study; iran; fertilizer; cycle; analysis; impacts; ecotoxicity; farms; environmental; cultivation; sustainability,0
1769,environment; adjusting; construction; social; improve; assess; industry; average; activities; increased; analysis; decreased; control; study; covid; rate; prevention; 19; characteristics; dimensions; increasing; districts; variables; development; urban; estimated; china; wuhan; economic; population; regression; factors; distribution; density; diseases; morbidity; association; implications; proportion; coefficients,0
1770,emissions; replacement; thermal; abatement; rights; chemical; depletion; variations; based; life; parameters; production; supplies; produce; assess; methane; cycle; methanol; investigates; effects; refineries; photovoltaic; gas; compare; industry; climate; fuels; industries; oil; fuel; evaluated; analysis; solar; assessment; comparative; petroleum; electrolysis; economic; hydrogen; gasification,0
1771,improved; district; zones; policies; countries; based; districts; map; quantity; spectrum; factors; economic; increasing; scale; percentage; findings; calculated; values; data; 2015a; street; quality; cities; calculating; visually; city; ecosystem; green; urban; analysis; assessed; analyzed; streets; indicator; quantifying; quantify; estimating; assessing; view; greening,0
1772,outlines; simple; families; ensuring; feedback; tutorial; clinical; lateral; highlight; led; assigning; practices; mined; boston; sclerosis; technically; personhood; includes; dipping; concepts; synthetic; offers; principles; underpinning; complement; interventions; structured; partnerships; empowering; personalized; synthesized; voice; message; voices; banked; double; bch; communication; messages; banking,1
1773,alterations; factor; sh; ses; prevented; cells; function; effects; tumor; κb; transcription; protein; o2; protection; silencing; erythroid; carbonylation; µm; impairment; membranes; triphosphate; role; inflammatory; tnf; preventing; h2o2; prevents; dysfunction; cytokines; nf; bioenergetics; necrosis; nrf2; sy5y; mitochondria; 1β; inflammation; mitochondrial; sesamol; neuroblastoma,1
1774,confer; species; cancer; impact; grown; authenticity; specific; studies; focuses; presence; highly; produced; conducted; disorder; considered; clinical; obesity; pertaining; conditions; health; functional; cardiovascular; trials; microbes; disease; disorders; benefits; compounds; aspects; gastrointestinal; bioactive; neurodegenerative; diabetes; metabolites; probiotic; therapeutic; foods; preventive; fermented; fermentation,1
1775,increasing; scaled; principles; evaluate; absorption; evaporator; temperature; evaluated; performance; destruction; employed; proposed; exergy; h2o; waste; effects; cogeneration; heat; applied; cooling; organic; cchp; destructive; harvested; application; utilized; analysis; heating; domestic; driven; thermos; generator; power; micro; economic; energy; sustainability; efficiency; thermodynamic; geothermal,0
1776,generation; top; configuration; addition; bottom; production; 41; air; npv; elsevier; interagation; study; rights; heat; period; natural; investigate; exhaust; produce; improves; bottoming; recovery; combined; intergration; examined; powered; generator; cycle; power; reformer; electrical; economic; cycles; gas; exergoenvironmental; electricity; energy; hydrogen; efficiency; analyses,0
1777,transmembrane; sarcoplasmic; motifs; evolutionary; connecting; consists; hypertrophic; jph3; structural; deficits; jphs; pathogenesis; jph2; cardiomyopathy; organelles; skeletal; jph1; cell; reticulum; gene; roles; functional; cells; isoform; junctions; biogenesis; neuronal; isoforms; function; role; phylogeny; cellular; fibrillation; protein; trinucleotide; proteins; subcellular; intracellular; junctophilin; junctophilins,1
1778,challenges; access; regional; scale; quantify; representative; targets; positive; opportunities; urban; appreciated; estimate; recreation; evidence; proximity; households; effects; england; coastal; frequency; recreational; survey; natural; appreciation; nationally; confounders; sustainability; greenspace; exposure; associations; behaviour; exposures; behaviours; visit; visited; neighbourhood; visits; nature; environmental; environmentalism,0
1779,context; recover; manage; positive; backup; manufacturing; attempts; proposed; industrial; covid; suppliers; propose; managing; aims; evaluate; flexibility; outbreak; disturbances; measures; contribution; strategic; chains; supply; chain; caused; improving; aid; inputs; strategies; economy; 19; achieve; pandemic; disruptions; economic; influence; implications; consequences; impacts; sustainability,0
1780,mrna; vitro; mediated; bone; oc; ntxi; dual; cells; promotes; luciferase; radiography; clinical; onfh; ctxi; wnt1; levels; 3p; femoral; mesenchymal; protein; alkaline; bmscs; bmsc; transfection; differentiation; regulates; inhibitor; pathway; runx2; 23a; pathways; regulating; phosphatase; inhibitors; proteins; catenin; biochemical; icariin; osteogenic; osteonecrosis,1
1781,operating; technical; developed; pwh; theoretical; space; profound; review; study; future; defined; performance; derived; domestic; based; generation; assessment; resource; germany; renewable; analysis; exploitation; hot; regeneration; economic; view; combined; water; analyzed; resources; efficiency; potential; power; heating; heat; thermodynamic; electricity; energy; hydrothermal; geothermal,0
1782,suggests; sdg1; sdgs; social; assembly; patterns; production; renewable; highlights; goal; ensure; stakeholder; improve; economic; mapping; nations; correlation; limitations; aspiration; mutual; offers; environmental; operationalization; responsible; poverty; climate; growth; opportunities; efficiency; development; integration; aims; addresses; organizational; goals; relationships; achieving; sustainable; sustainability; partnerships,0
1783,sign; decalvans; emerging; helping; picture; observed; single; dysplasia; paper; clinician; clinical; emergence; collect; considered; doll; fd; unusual; aims; diagnostic; analyze; diagnosis; characterized; characteristic; features; distinctive; trichoscopic; disorders; shafts; diseases; folliculitis; hairs; follicle; hair; tufted; bouquet; flowers,1
1784,protection; promoting; 2017; levels; 30; quality; proposed; balance; industrial; variables; 2010; carbon; improve; emissions; developed; based; develop; municipalities; panel; positive; data; examine; provinces; waste; improvement; global; dioxide; provincial; analysis; development; china; financial; environment; impact; ecological; economic; finance; study; green; environmental,0
1785,strength; conducted; mutual; studying; improves; mcmc; produce; separately; association; assess; capacity; posterior; applied; efficient; department; latent; virginia; sampling; weights; applications; dependence; method; preterm; responses; model; dependency; prediction; infants; birth; algorithm; simulation; auxiliary; records; distributions; bayesian; parameters; data; qualitative; quantitative; variable,1
1786,brain; vehicle; testes; mice; samples; melastatin; behavior; astrocyte; permeable; effects; reactivity; activation; treatments; pd; test; disease; substantia; model; intraperitoneally; prevented; upregulated; parkinson; microglial; receptor; limitations; impairment; neuron; ag490; therapeutic; neuronal; immunohistochemistry; 3β; hydroxydopamine; inhibition; protein; apomorphine; immunoblotting; dopaminergic; trpm2; neuroprotective,1
1787,social; examines; developed; identification; supportive; recycling; wealth; improving; study; linear; development; investment; analysis; governmental; components; regression; variables; estimation; positive; econometric; correlation; resources; recyclable; independent; indicators; innovating; initiatives; innovation; integrated; circular; impact; industrial; environmental; efficiency; growth; economy; economies; economic; sustainable; sustainability,0
1788,derived; variants; evaluated; differences; data; achieved; evaluation; ability; widespread; distance; contaminated; training; samples; cancer; optimal; neglect; constitutes; discerning; genuine; comprehensive; sequencing; accurate; dataset; haplogroup; contamination; machine; polymorphic; optimization; phylogeny; datasets; mtdna; identification; haplotype; tumor; accuracy; mixtures; detection; mutations; mitodataclean; mitochondrial,1
1789,spike; site; examined; cov; shapes; target; nps; resonance; inactivation; conical; transmission; disease; increasing; study; inhibit; copper; virus; control; interactions; cylindrical; dynamics; simulation; prevention; spherical; metal; nanocluster; coronavirus; studies; replication; ligands; investigation; plasmons; simulations; scientific; cytotoxicity; protease; morphologies; glycoprotein; nanoparticles; molecular,1
1790,cognitive; improved; caused; enzymes; immobility; noise; distress; iv; biomarker; lipid; induced; increased; anxiety; elevated; deficits; psychological; drugs; impairment; alterations; environmental; iii; intensity; stress; neuronal; depression; amplified; acetylcholinesterase; stressor; enhancing; behavioral; biochemical; d2; peroxidation; antidepressant; protection; protects; oxidative; antioxidant; vitamins; vitamin,1
1791,decreases; elsevier; ec; kwh; multi; application; exergy; 2020; definition; aims; rankine; including; functions; downstream; increase; power; increases; optimum; absorption; objective; algorithm; hybrid; driven; destruction; electricity; organic; geothermal; system; cycle; study; economic; combined; combining; energy; investigate; integrated; optimization; efficiency; analyses; investigation,0
1792,transferable; role; facilitates; types; search; coarse; grained; including; site; drive; ligand; free; sites; force; active; interactions; amber; employing; structure; computationally; model; folded; forcefield; atom; hydrogen; nucleation; folding; energy; explore; electrostatics; landscape; landscapes; fields; awsem; protein; exploring; proteins; hybrid; hemes; heme,1
1793,rights; produced; single; flash; speco; triple; maximize; field; developed; performance; power; proposed; 62; elsevier; superiority; double; components; study; optimum; produces; calculated; 32; cycle; studies; assessed; parametric; equations; combined; sabalan; optimization; compared; fields; viewpoints; comprehensive; cycles; analysis; comparative; exergoeconomic; thermodynamic; geothermal,0
1794,financial; relationship; transition; income; elsevier; low; sample; monotonically; indices; 111; rights; thresholds; linear; panel; changing; increasing; study; 1985; explores; political; decrease; inverted; positive; energy; co2; 2020; regression; economic; sensitivities; countries; country; emissions; perspective; risk; effects; carbon; risks; influence; impacts; dioxide,0
1795,investigated; functional; managing; exhibited; compare; adaptively; interestingly; males; acceptance; implications; variables; psychopathological; functioning; dimensions; strategies; controls; emotional; regulation; relation; interventions; gamblers; impaired; emotion; decentration; impulses; regression; metacognitive; controlling; behavioural; severity; differentiation; emotions; difficulty; addictions; gambling; dysregulation; disorder; metacognition; maladaptive; impulsivity,1
1796,allowing; production; policymakers; positive; strategies; control; resources; co2; implementing; hydro; regression; diagnostic; accuracy; discrepancies; policies; specifications; assessing; effects; renewable; investigate; findings; hydropower; implications; causality; renewables; growth; emissions; electricity; liberalization; energy; energies; pollution; applicability; analysis; cointegration; economic; openness; environmental; economy; sustainable,0
1797,produced; chlorella; power; elsevier; study; catalyst; microalgae; methyl; growth; lowest; unmodified; transesterification; acids; oil; properties; performance; feedstocks; waste; reduction; cycle; economic; components; productivity; investigated; tests; methanol; generations; drought; fueled; emissions; analysis; combustion; compared; assessment; comparative; engine; evaluated; diesel; biodiesels; biodiesel,0
1798,184; 1340; 295; range; 81; acdon; species; type; 80; 7746; efficient; occurs; amounts; wheat; meridionale; generate; food; regions; grown; deoxynivalenol; 4076; production; medium; pr; derivatives; brazil; produced; plants; plant; mycotoxins; rice; acetyldeoxynivalenol; grains; trichothecenes; fungus; contaminants; fusarim; fusarium; austroamericanum; graminearum,1
1799,compared; variation; ranking; entropy; homogeneous; techniques; falls; suitability; studies; insufficient; western; indicator; correlation; tropical; sets; concentration; study; ghats; india; homogeneity; coefficient; precipitation; assess; evaluated; weights; criteria; distribution; indicators; data; efficiency; sources; analyzed; reanalysis; measuring; rain; gauge; meteorological; analysis; hydrological; rainfall,1
1800,performed; increment; reliability; production; increase; future; cumulative; amount; based; study; generation; gdp; planning; renewable; produce; 23; equation; data; water; resources; effectiveness; 2020; demand; population; modeling; growth; arima; supply; analysis; economic; pakistan; predicted; energy; forecast; forecasting; forecasted; 2030; consumption; electricity; hydroelectricity,0
1801,conserved; features; development; essential; http; comparisons; survey; plant; standardized; families; monocot; functional; framework; duplication; names; species; naming; structural; kingdoms; update; sequences; genes; characteristics; paralogs; evolved; resources; evolutionarily; updated; evolution; molecular; duplications; comprehensive; arabidopsis; plantcrp; classification; genome; nomenclature; proteins; ribosomal; cytoplasmic,1
1802,detailed; combination; mass; expertise; parameters; facile; demonstrate; complex; reliable; experiments; elements; stem; scales; structure; scattering; ability; storage; interpretable; ion; samples; experimental; robust; scale; conductors; element; probing; light; energy; materials; mechanisms; multislice; transmission; battery; imaging; techniques; scanning; atomic; lithium; electron; microscopy,1
1803,required; twostep; gender; comparison; ten; cluster; based; proposed; 19; administered; clusters; studies; reported; identify; study; variables; questionnaire; dependent; quality; prevalence; analysis; anxiety; depression; conduct; environmental; situation; covid; comfort; preferences; respondents; staff; profiling; indoor; offices; office; psychosocial; workspace; workers; workplace; employees,1
1804,proposed; conditions; process; integrating; land; proposes; implementation; living; realise; building; characteristics; objective; economic; investigations; framework; local; projects; approaches; development; level; evaluation; makers; challenges; approach; evaluations; opportunities; strategies; district; paths; cities; decision; environmental; sustainable; improvements; city; renewal; urban; neighbourhood; neighbourhoods; urbanisation,0
1805,underway; adaptation; recovery; country; size; synchronized; vulnerable; climate; economies; term; rebound; support; expected; ensuring; vaccine; deep; downturn; uneven; cross; vaccines; limit; covid; differences; effort; international; medium; concerted; persist; global; persistent; reach; accelerating; 2020; mitigation; policy; disparities; 19; divergences; priorities; multilateral,1
1806,influence; coal; ardl; supplied; finding; turkey; analysis; fmols; investigate; variables; carbon; examined; prices; gas; objective; co2; sources; emissions; test; supply; fluctuations; effects; formula; study; imports; economic; coefficients; bootstrap; sustainable; empirical; energy; findings; environmental; consumption; testing; tests; demonstrate; pollution; oil; evidence,0
1807,coupled; water; altitude; permanent; exacerbated; cultivated; intensive; reduction; central; decreased; activities; reaches; explore; distance; findings; decades; global; functions; consumption; ecological; increasing; globe; river; economic; population; diversification; china; agglomerations; city; expansion; density; services; socioeconomic; yangtze; civilization; ecosystem; variations; urban; ecosystems; urbanization,0
1808,camp; pm10; standards; model; paf; economic; methodologies; analyse; mortality; factor; interventions; no2; application; air; levels; benzo; reduction; guidelines; disability; population; quality; county; qualitymonitoring; h2s; tarragona; catalonia; pm2; benzene; pulmonary; health; ischemic; airq; effectiveness; burden; impact; disease; impacts; pollutant; pollutants; pollution,0
1809,helped; quality; 55; piloted; improving; team; develop; 2020; filled; dating; unique; sensitive; 2021; people; invented; lonely; ages; adults; 18; feasibility; hearts; feedback; surveys; positive; students; social; online; test; skills; healthy; session; taught; study; class; relationships; friendships; tested; spectrum; autistic; autism,1
1810,77; performances; age; 76; daily; completed; products; derived; characterised; intake; questionnaires; boys; classified; lower; 85; quantities; consuming; insufficient; odds; inadequate; yogurts; children; recommended; consumption; health; consume; increased; fitness; recommendations; kidmed; levels; milk; lifestyle; habits; healthier; dairy; cheese; healthy; obesity; dietary,1
1811,health; determine; iu; potential; revealed; impact; appears; developing; factor; sample; analysis; study; symptom; 12; protective; questionnaire; adults; association; change; slope; pandemic; variety; associations; weakening; covid; 19; mental; risk; turkey; moderated; moderating; uncertainty; outbreak; cognitive; control; psychological; symptoms; psychology; flexibility; intolerance,1
1812,huntington; parkinson; diverse; nuclear; polymerase; translocation; ribose; migration; mediated; overactivation; players; fragmentation; multiple; neurodegenerative; key; functions; scale; factors; pleiotropic; therapy; diseases; disorders; macrophage; drugs; biochemical; pathway; therapeutic; multistep; sclerosis; amyotrophic; proteins; strategies; mitochondria; mechanisms; levels; opportunities; apoptosis; targeting; pathogenesis; parthanatos,1
1813,characterized; study; systems; local; lethal; predominately; response; cuffs; disease; central; dilatation; homogeneous; enteric; iba1; pax5; nervous; pabv; birds; infiltrate; microglia; ganglia; proventricular; intestine; parrot; macrophages; experimentally; proventriculus; infiltrates; leukocytes; immune; psittacine; perivascular; lymphocytes; inflammatory; nymphicus; hollandicus; cockatiels; infected; immunophenotype; bornavirus,1
1814,sdg14; transformative; e1224; sdg1; distribution; decolonial; poverty; interdiscip; development; gdp; energy; economic; intersectional; goals; failure; sdg2; dynamics; frameworks; sdg7; sdg8; progress; indispensability; global; growth; principles; interactions; sustainable; climate; capabilities; activists; sdgs; contradictions; justices; degrowth; inequality; justice; gaps; synergies; injustices; environmental,0
1815,response; topographic; core; based; opposition; transactions; philadelphia; outlying; commercial; concerns; limited; development; findings; single; negative; commonly; analyze; chicago; build; projects; develops; local; minneapolis; positive; increase; relationship; metropolitan; proposals; family; characteristics; regions; estimates; property; housing; values; house; density; depends; residential; homeowners,1
1816,ecm; examines; policies; institutions; reduces; access; estimate; dumitrescu; utilization; dependency; economies; improves; spatial; comprehensive; implications; openness; saarc; proficiency; findings; progresses; impact; cointegration; sectional; consistent; association; countries; multidimensional; panel; quality; data; region; causality; efficiency; cooperation; heterogeneous; regional; ecological; environmental; pollution; determinants,0
1817,il; study; tnf; article; male; oral; translated; material; plasma; molecular; treated; investigate; lipophilic; positive; negative; objective; lung; expression; induced; haptoglobin; benzo; control; elevated; cholesterol; substances; gene; diffluent; proved; histamine; vitamin; effects; potential; pyrene; biochemical; triglyceride; pollutants; resveratrol; toxicity; protective; protector,1
1818,tubingensis; agnps; green; dose; aspergillus; synthesis; inhibition; danio; mortality; seed; industrial; mangrove; economic; inhibitory; harmful; germination; fungus; lives; synthetic; aerobic; heterotrophs; seeds; biological; soil; aquatic; feasibility; silver; impact; organisms; ecotoxicological; zebrafish; environment; microbiota; nanomaterials; biogenic; effects; impacts; nanoparticles; environmental; microorganisms,0
1819,ongoing; evolution; 1468; proposed; evidence; distribution; formulating; clubs; characteristics; revealing; development; periods; examine; divergent; regions; study; policies; meteorological; studies; perspective; phillips; algorithm; differences; geographical; pollution; 0262; factors; econometrica; economic; growth; exploring; city; patterns; convergence; chinese; clustering; pm2; cities; concentrations; urbanization,1
1820,low; 2018q4; government; services; negative; achieves; beneficial; economic; autoregressive; utilizing; protection; demonstrate; co2; approach; increases; curve; economy; ardl; underdeveloped; outcomes; dioxide; role; opportunities; data; impact; testing; study; emissions; analyze; transportation; growth; kuznets; development; malaysian; malaysia; tourism; globalization; ecotourism; environmental; insights,0
1821,fe; operating; partial; main; favorable; 55co0; perovskite; sro; segregated; density; nanocomposites; deficiency; la0; bulk; cm; solid; oxidation; substrate; electronic; form; voltage; soec; formation; oxide; oxygen; 2fe0; purity; splitting; soecs; water; 6nb0; cells; adsorption; efficient; deficient; electrodes; 2o3; electrode; hydrogen; electrolysis,0
1822,quantile; country; examined; hypothesis; negative; level; low; quality; study; supported; argumentative; lag; data; 1995q1; gdp; positive; emission; ekc; financial; distributed; decreases; development; dynamic; ict; approach; increases; enhancement; qardl; technology; 2018q4; communication; co2; autoregressive; carbon; impact; pakistan; institutional; nonlinear; influence; insights,0
1823,study; congress; cd154mab; limitations; prove; ctrms; reports; disadvantage; function; monkeys; demonstrated; initial; survival; species; grafts; antibody; analysis; depletion; cd20; report; partial; antibodies; clinic; reported; pig; experiments; xenografts; clinical; organ; presentations; immunosuppressive; kidney; phenotype; primate; progress; transplanted; symposium; transplantation; allotransplantation; xenotransplantation,1
1824,usage; worsen; positive; improves; policy; fossil; hazards; autoregressive; narrative; approach; pooled; aggravates; negative; development; perspective; increased; renewable; middle; lower; territories; low; income; diversification; countries; inference; fuel; consumption; environment; carbon; sustainability; emission; transition; emissions; impact; economic; energy; environmental; economies; impacts; globalization,0
1825,determinants; methodologies; enhance; sensitivity; development; regulatory; robustness; assumptions; strategy; validity; aggregate; defined; exercise; innovation; analyzed; vulnerable; validate; modeling; dynamics; data; dimensions; reliable; techniques; analysis; sustainable; economic; governance; assess; indicator; vulnerability; environmental; electricity; indicators; improving; measure; sustainability; strengthening; resilience; energy; measuring,0
1826,entire; malmquist; luenberger; forefront; absolute; based; increase; formation; policy; study; performance; rights; global; inputs; implications; average; clusters; countries; industrial; clustering; economic; investigated; globalization; technologies; energy; productivity; assessment; 2020; analyzed; findings; evaluate; estimating; decade; 2016; convergence; growth; decades; efficiency; environmental; 1980,0
1827,mellitus; ions; increased; ration; injection; animals; weeks; profound; typical; treatment; standard; modeling; promoted; appearance; fat; nephropathy; cholesterol; inorganic; complications; levels; markers; rats; histological; dose; microvascular; intraperitoneal; disorders; patients; pathomorphological; comparison; hyperglycemia; phosphates; biochemical; streptozotocin; diet; parameters; abnormalities; triglycerides; diabetes; diets,1
1828,effective; decreased; reduced; levels; secreted; lungs; interlekins; 1β; lavage; increased; inured; reduction; induced; interleukins; activity; injured; caused; accumulation; alveolar; injection; infusion; interventions; control; oedematous; lps; influence; inhibitor; secretion; regulation; stress; role; injury; dysfunction; apoptosis; upregulated; oxidative; mitochondrial; pulmonary; protective; scutellarin,1
1829,comprehensive; studied; variety; meeting; augmentation; preliminary; spine; analyzed; patients; systematic; clinical; generate; literature; surgeons; meetings; neurosurgical; consensus; predict; surgical; outcome; advisable; controlled; statements; fracture; analyze; evidence; wfns; societies; thoraco; federation; radiological; formulate; radiology; fractures; influence; committee; outcomes; thoracolumbar; factors; recommendations,1
1830,efficiently; empirically; identifying; sampling; total; 2016; output; united; efficient; amount; fuels; china; outcomes; factor; driver; differences; consideration; stratified; america; incomes; resources; growth; strategies; consumers; intensity; economic; factors; drivers; global; geographical; india; economies; energy; consumption; comparison; heterogeneity; perspective; comparative; analyzing; analysis,0
1831,step; dilute; determine; mol; isotherms; effective; activated; proved; specification; pore; tests; steps; solutions; simulation; predict; representative; correlated; simulated; concentrations; ortho; selection; method; pores; predicted; methodology; molecular; predicts; carbon; derivatives; synthesis; predictive; pollutants; compounds; prediction; carbons; adsorbents; phenol; adsorption; chlorophenol; chlorophenols,1
1832,consequences; experience; adverse; change; reported; worsen; employed; development; measures; global; human; income; increasing; conditions; increased; effects; amid; study; risk; survey; environment; increase; economic; socioeconomic; climate; population; economy; exacerbating; populations; health; density; cities; temperature; city; urban; urbanization; stress; thailand; heat; bangkok,0
1833,prasugrel; preventing; cornerstone; onset; rivaroxaban; personalisation; approaches; status; action; protection; p2y12; diseases; benefit; stable; risk; angiographic; disease; syndrome; inhibitor; clopidogrel; arterial; acute; future; heart; current; bleeding; thrombotic; efficacy; patient; symptoms; aspirin; prevention; monotherapy; patients; therapy; medications; atherosclerotic; cerebrovascular; antiplatelet; cardiovascular,1
1834,clinical; mastitis; muscle; spontaneous; features; zoopath; pulmonary; adenoma; classification; subtype; lobular; progesterone; epidermal; neoplasms; characterization; prognosis; immunoreactive; specimens; fibroadenomatous; subtypes; necropsy; characteristics; tubulopapillary; macropod; histologic; lymphovascular; antibodies; tumors; biopsy; molecular; immunohistological; metastases; mammary; immunohistochemistry; immunohistochemical; carcinomas; macropods; morphology; morphological; morphologic,1
1835,conditions; 2020; generated; suicides; economy; deaths; trends; decreasing; factors; effective; analyse; neurological; mental; economic; covid; caused; public; psychological; mechanisms; measures; psychiatric; adverse; prevention; 19; disorders; populations; socioeconomic; interventions; psychosocial; mortality; preventive; infections; reciprocity; health; hospitalized; effects; inequalities; policies; syndemic; pandemic,1
1836,reducing; 03; study; based; basic; concentration; main; balance; perspective; destruction; gj; generator; investigation; performance; lths; condenser; 32; studied; water; ratio; equations; ammonia; cchp; combined; 27; nh3; evaporation; computed; power; efficiency; cycle; energy; temperature; mixture; analysis; thermal; cooling; heating; thermoeconomic; thermodynamic,0
1837,qbd; body; opportunity; additional; discrete; pattern; wave; presence; structure; basis; executes; conventional; contributor; field; communication; creating; psychiatric; consciousness; scientific; network; role; particle; functional; hypothetical; anatomical; neural; manifestations; duality; brain; energy; abnormalities; astrocytes; functions; plasma; quantum; energies; neurons; brainwaves; dynamics; electromagnetic,1
1838,modalities; biological; commissioning; consideration; scale; highlighting; implementation; concept; capable; pave; cons; highlights; perspectives; coupling; technologies; key; process; economic; analyzed; production; capacity; electrolyzer; produce; electrolysis; economy; analyzing; capture; methanation; processes; chemical; power; co2; hydrogen; catalysts; fuel; carbon; overview; efficiency; methane; dioxide,0
1839,85; zones; investigate; air; computed; 25; based; studies; appliances; modelling; window; intensive; examines; 2030; study; unsustainable; cooling; economically; assessment; insulation; economic; efficiency; techno; retrofitted; hot; bim; energy; humid; environmental; electricity; temperature; apartment; climates; retrofitting; retrofit; building; climate; residential; buildings; retrofits,0
1840,aspects; capacity; algeria; divide; assessments; north; exposed; increase; country; economic; increases; rain; population; growth; dependence; regional; reduce; agriculture; situation; libya; countries; sensitivity; implications; temperature; resources; sustainable; livelihood; impact; cooperation; instability; water; change; adaptive; vulnerable; risk; drought; exposure; vulnerability; climate; africa,0
1841,patients; background; securing; benefit; traditionally; direct; contact; patient; training; function; control; treatment; consultations; clinical; upgraded; ai; asvia; clinicians; century; amazing; medical; diagnosis; era; penetration; physicians; multidisciplinary; precipitated; interventional; evolution; belief; concept; imaging; artificial; intelligence; ultrasonography; invisible; radiology; radiologists; teleradiology; radiologist,1
1842,ct; identified; assessing; tumor; 2020; resection; hospital; indicators; compared; retrospective; ci; colon; cohort; survival; france; 3602; trajectories; multicentric; scan; 64; crc; pathology; postoperative; patients; impact; pandemic; cov2; diagnosed; rectal; study; percentages; hospitals; multidisciplinary; outbreak; infection; colorectal; cancer; clinical; anticancer; cancers,1
1843,period; rates; investigated; cold; air; reducing; hot; generated; 60; considered; consumption; reduces; pollutant; subtropical; system; ardabil; net; climatic; cities; power; pollutants; iran; fuel; economic; periods; effects; regions; systems; cooling; gas; efficiency; energy; 4e; heat; environmental; turbine; analyses; comparison; climates; electricity,0
1844,markets; sectors; generalized; series; investigated; improving; proposed; compared; heteroskedasticity; error; errors; robustness; characteristics; proposes; demonstrate; machine; constitutes; diebold; absolute; measure; conditional; price; existing; percentage; economic; based; time; empirical; models; accuracy; volatility; crude; model; nonlinearity; decomposition; hybrid; optimization; forecasting; oil; prediction,0
1845,employment; effects; aged; furlough; anxiety; workforce; vulnerable; disruptions; wave; half; highlight; findings; depression; united; 485; covid; adults; providing; hours; arrangements; magnitude; loss; essential; associations; loneliness; coronavirus; 55; 2019; wages; care; national; family; disease; 19; outcomes; health; pandemic; caregiving; noncaregivers; caregivers,1
1846,cosmopolitan; increasing; northwest; region; steppe; livestock; autonomous; surveillance; country; transmission; transmitted; epizootics; dog; 80; fox; spread; positive; genes; wild; badgers; phylogenetic; health; strains; foxes; animals; carnivores; species; dogs; 2019; suspected; china; confirmed; 2021; mongolia; diversity; infected; infections; detected; rabies; virus,1
1847,report; including; challenges; facilitate; convergence; international; conclusions; authorities; urgent; standard; quality; april; guidance; meeting; principles; assessment; evaluating; academia; informal; steps; 20; diseases; manufacturers; safety; stakeholders; regulatory; outcomes; scientific; organizations; 2021; vaccine; vaccines; institutions; prophylactic; considerations; evaluation; efficacy; infectious; consultation; health,1
1848,quantifying; 2025; change; quantification; policies; dynamics; biophysical; productivity; regulating; reform; conversion; examining; socialecological; water; evaluated; estimated; rights; fluctuation; regulation; reserve; disturbance; land; habitat; evaluating; benefits; outcomes; region; waste; natural; valuation; economic; values; nature; forest; biosphere; impact; effects; ecological; climate; ecosystem,0
1849,bidirectional; fmols; functions; promoting; feedback; correction; vecm; demonstrate; mitigating; development; debates; co2; goals; solutions; causal; techniques; validating; estimated; directions; estimation; consuming; increasing; causality; carbon; effectiveness; implications; rebalancing; growth; economic; reducing; 15; emissions; variables; countries; efficiency; sustainable; impact; renewable; energy; environmental,0
1850,restoration; study; decades; unsafety; city; spatial; forest; analysis; security; living; homogenous; scenario; scenarios; gradually; agricultural; evaluation; dynamic; environment; decrease; decisive; economic; probability; lucc; integrity; heterogeneity; simulating; connectivity; expansion; simulated; delta; dynamics; urban; conservation; pearl; ecological; autocorrelation; simulation; agglomeration; urbanization; ecosystem,0
